ResNet101,10,97.83317631712443
ResNet101,20,97.83317631712443
ResNet101,30,97.9491267483151
ResNet101,40,97.8186825132256
ResNet101,50,97.79694180737735
ResNet101,60,97.8186825132256
ResNet101,70,97.76795419957968
ResNet101,80,97.92738604246685
