ResNet152,10,96.06493224146678
ResNet152,20,96.93456047539676
ResNet152,30,96.78237553445902
ResNet152,40,97.04326400463802
ResNet152,50,96.73889412276252
ResNet152,60,96.72440031886369
ResNet152,70,97.2099427494746
ResNet152,80,97.4708312196536
