ResNet50,10,98.20276831654468
ResNet50,20,98.14479310094934
ResNet50,30,98.31147184578593
ResNet50,40,98.20276831654468
ResNet50,50,98.39843466917893
ResNet50,60,98.24624972824118
ResNet50,70,98.17378070874702
ResNet50,80,98.31871874773535
