ReduceLROnPlateau,98.31147184578593
LambdaLR,98.31147184578593
MultiplicativeLR,98.11580549315168
StepLR,97.9491267483151
LinearLR,97.28241176896877
ExponentialLR,98.21726212044351
CosineAnnealingLR,98.35495325748242
CosineAnnealingWarmRestartsLR,98.28973113993767
